Recording,Channel,LAeq,LAeq_5,LAeq_10,LAeq_50,LAeq_90,LAeq_95,LAeq_min,LAeq_max,LAeq_kurt,LAeq_skew,LZeq,LZeq_5,LZeq_10,LZeq_50,LZeq_90,LZeq_95,LZeq_min,LZeq_max,LZeq_kurt,LZeq_skew,LCeq,LCeq_5,LCeq_10,LCeq_50,LCeq_90,LCeq_95,LCeq_min,LCeq_max,LCeq_kurt,LCeq_skew,SEL,N_10,N_50,N_90,N_95,N_min,N_max,N_kurt,N_skew,N_avg,N_5,N_5,N_10,N_50,N_90,N_95,N_min,N_max,N_kurt,N_skew,N_avg,S_L_5,S_L_10,S_L_50,S_L_90,S_L_95,S_L_min,S_L_max,S_L_kurt,S_L_skew,S_L_avg,S_perseg_5,S_perseg_10,S_perseg_50,S_perseg_90,S_perseg_95,S_perseg_min,S_perseg_max,S_perseg_kurt,S_perseg_skew,S_perseg_avg,R_5,R_10,R_50,R_90,R_95,R_min,R_max,R_kurt,R_skew,R_avg,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI
prueba_bici_30s_stereo_norm,Left,62.50167969618702,67.21912357230714,65.87456912375927,61.21423095249169,57.44667099809549,56.31707723095262,54.26118307783349,70.40625175699302,0.3287996719472601,0.3661119545678904,68.20754685645618,71.26204808583437,70.36214672889477,67.39039904111713,64.71163005500424,64.05411681615925,62.45812266473773,75.00418936003592,0.12880955436107477,0.28671869165969466,67.86903029108596,71.112903156105,70.0041526830661,67.03080314875305,64.35789121899062,63.65676057705875,62.19767054560795,74.6178407630659,0.08399773700516056,0.2869403223765359,82.99355499118167,18.314681307076007,15.15225509379635,11.9652192697309,10.99877729118257,0.0014499357690662571,24.4844618664181,0.41750329502912686,0.27364551789090413,15.11951234013851,19.668952073549598,19.668952073549598,18.314681307076007,15.15225509379635,11.9652192697309,10.99877729118257,0.0014499357690662571,24.4844618664181,0.41750329502912686,0.27364551789090413,15.11951234013851,1.6952683561139834,1.6122724031826783,1.3518962016822536,1.1899498210371175,1.1496067710916844,0.0,19.61500377875325,2171.20204053082,30.33196267945076,1.384832359657471,1.682596635715603,1.6382670081110455,1.3884342493815345,1.2553600476598707,1.2270765387606353,1.0521065345315082,1.8968007702329543,-0.13387563040818096,0.5977181207298603,1.4220639518497074,0.09717372727433966,0.08091910171901222,0.04093387084221653,0.02251551906348785,0.018501426026618736,0.009886881231468577,0.3315824895501358,22.09774548625042,3.6399650904128213,0.049003918323430186,2141.724697802084,3.614163142628968e-05,0.0026473691686987877,0.0024166451398853974,4.62874702856555,61.23342037200928,-18.924182891845703,1.0272088050842285,0.11318552494049072,0.9700036242376923,0.14953933380581147,422,4.889960587024689,0.10276399716513111,0.03818930041152263,2.6918645870258775,0.0007581335376016796,5.001642421120778e-06,6.650594395008701,57.85055276296206,18,61.53564596928206,-25.443754093782353,-29.22544544397278,3.781691350190428,0.46924935052618005,0.09307736387024435,0.6185071845925425,0.36157391605545297,0.18995321988185898,79.0193285526778,7.207901701324557,308.3314208984375,-0.7791008353233337,0.12416335940361023,7.6737236976623535,0.9527953267097473,20.159138020833332,8.940372467041016,1.9327874726785854,0.4567223569893363,0.18792497824755888,0.22572747326215487,0.23858602013140648,0.21398592586848636,603.654296875,12.200980186462402,0.0763435782967033,0.060352892327407134,1.1159693941156916,0.5036054253578186,0.32730891058842343,2.0066606998443604,3.8710098266601562,3057.530855149253,0.8940337002277374,0.05221880249466435,1.528199315071106,689.9149237858915,3.3766007178305566
prueba_bici_30s_stereo_norm,Right,62.50167969618702,67.21912357230714,65.87456912375927,61.21423095249169,57.44667099809549,56.31707723095262,54.26118307783349,70.40625175699302,0.3287996719472601,0.3661119545678904,68.20754685645618,71.26204808583437,70.36214672889477,67.39039904111713,64.71163005500424,64.05411681615925,62.45812266473773,75.00418936003592,0.12880955436107477,0.28671869165969466,67.86903029108596,71.112903156105,70.0041526830661,67.03080314875305,64.35789121899062,63.65676057705875,62.19767054560795,74.6178407630659,0.08399773700516056,0.2869403223765359,82.99355499118167,18.314681307076007,15.15225509379635,11.9652192697309,10.99877729118257,0.0014499357690662571,24.4844618664181,0.41750329502912686,0.27364551789090413,15.11951234013851,19.668952073549598,19.668952073549598,18.314681307076007,15.15225509379635,11.9652192697309,10.99877729118257,0.0014499357690662571,24.4844618664181,0.41750329502912686,0.27364551789090413,15.11951234013851,1.6952683561139834,1.6122724031826783,1.3518962016822536,1.1899498210371175,1.1496067710916844,0.0,19.61500377875325,2171.20204053082,30.33196267945076,1.384832359657471,1.682596635715603,1.6382670081110455,1.3884342493815345,1.2553600476598707,1.2270765387606353,1.0521065345315082,1.8968007702329543,-0.13387563040818096,0.5977181207298603,1.4220639518497074,0.09717372727433966,0.08091910171901222,0.04093387084221653,0.02251551906348785,0.018501426026618736,0.009886881231468577,0.3315824895501358,22.09774548625042,3.6399650904128213,0.049003918323430186,2141.724697802084,3.614163142628968e-05,0.0026473691686987877,0.0024166451398853974,4.62874702856555,61.23342037200928,-18.924182891845703,1.0272088050842285,0.11318552494049072,0.9700036242376923,0.14953933380581147,422,4.889960587024689,0.10276399716513111,0.03818930041152263,2.6918645870258775,0.0007581335376016796,5.001642421120778e-06,6.650594395008701,57.85055276296206,18,61.53564596928206,-25.443754093782353,-29.22544544397278,3.781691350190428,0.46924935052618005,0.09307736387024435,0.6185071845925425,0.36157391605545297,0.18995321988185898,79.0193285526778,7.207901701324557,308.3314208984375,-0.7791008353233337,0.12416335940361023,7.6737236976623535,0.9527953267097473,20.159138020833332,8.940372467041016,1.9327874726785854,0.4567223569893363,0.18792497824755888,0.22572747326215487,0.23858602013140648,0.21398592586848636,603.654296875,12.200980186462402,0.0763435782967033,0.060352892327407134,1.1159693941156916,0.5036054253578186,0.32730891058842343,2.0066606998443604,3.8710098266601562,3057.530855149253,0.8940337002277374,0.05221880249466435,1.528199315071106,689.9149237858915,3.3766007178305566
